,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
1386,33 Kimberley Ave | House For Sale,E5099940,for sale,Residential House,,20210201,,,"1,899,000",4,5,0,2000-2500,E,,,,"Exquisitely Renovated Detached Home With Modern Touch. Located In Prime Beaches  Neighbourhood. 4 Br 5 Washroom With Garage, Open Concept Sun-Filled Main Floor With Large Windows. State Of The Art Kitchen Featuring Waterfall Island. Master Bed W/ 5 Pc En-Suite And A Large Balcony. Finished Basement W/ Huge Rec-Room Ideal For Entertainment. Please See Attached 3D Virtual Tour.High-Rank School District. Close To Danforth Go Station. Ttc And Steps To School. All Appliances: Samsung Ss Fridge, Gas Cooktop, Stove, Microwave, Dishwasher. Washer/Dryer. 3rd Floor Deck 12X20 Feet. .Attached Garage  Can Be Accessed From Laneway Beside 77 Swanwick Av.""",https://www.realmaster.com/en/toronto-on/33-kimberley-ave/east-end-danforth-TRBE5099940?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"33 Kimberley Ave, Toronto, Ontario, M4E 2Z3"
1387,61 Virgilwood Dr | House For Sale,C5066581,for sale,Residential House,,20201216,,,"999,000",4,4,3,,N,,,,"Fully Upgraded From Main Floor To Basement. Beautiful 4 Bedroom On The Main + 3 Bedroom Basement In The High Demand Area. Close To All Amenities. Easy Access To Ttc, Shopping, Rec Centre, School, Etc... 2 Fridge, Stove, Washer, Dryer, All Light Fixtures. Hot Water Tank (Rental)""",https://www.realmaster.com/en/toronto-on/61-virgilwood-dr/westminster-branson-TRBC5066581?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"61 Virgilwood Dr, Toronto, Ontario, M2R2B5"
1388,21 Queen Victoria St | House For Sale,E5103746,for sale,Residential House,,20210203,,,"729,000",2,1,0,700-1100,S,,,,"Opportunity Knocks In The Pocket With Endless Possibilities.  Attention All Builders And Renovators.  Detached Home On A Prime South Facing  25 X 100 Foot Lot With Two Car Parking. Quiet Family Friendly Street.  Steps To The Danforth, Phinn Park, Schools And Transit.  Don't Miss Out!! All Existing Light Fixtures &amp; Appliances. Broadloom Where Laid.""",https://www.realmaster.com/en/toronto-on/21-queen-victoria-st/blake-jones-TRBE5103746?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"21 Queen Victoria St, Toronto, Ontario, M4J1E8"
1389,40r Shaftesbury Ave | House For Sale,C5104806,for sale,Residential House,,20210204,,,"1,188,000",2,2,0,,N,,,,"Summerhill Surprise! Contemporary Living In A Historical Back Lane. A Trail Blazer In Laneway Homes. Superkul Architects Have Built The Epitome Of Concise City Living, The Exterior Honouring The Past Blacksmith's Structure By Combining Original Steel Panels With New Corten Steel. The Inside Was Gutted And Renovated Into A 2 Bedroom, 2 Bathroom Contemporary Home With Ample Roof Garden Space. Skylights Flood The Interior With Light. All Elf's, Alarm System (Monitoring Extra), Stacked Maytag Washer &amp; Dryer, Rheem Hot Water Tank, Ss Ge Microwave, Ge Electric Range, Ss Hood Fan, Stainless Steel Bosch Dishwasher, All Window Blinds, 2 Lg Art Cool Air Conditioning Units.""",https://www.realmaster.com/en/toronto-on/40r-shaftesbury-ave/rosedale-moore-park-TRBC5104806?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"40r Shaftesbury Ave, Toronto, Ontario, M4T1A2"
1390,1566 Mount Pleasant Rd | House For Sale,C5074406,for sale,Residential House,,20210104,,,"1,530,000",3,3,0,,W,,,,"A Rare &amp; Charming Lawrence Park Opportunity. Nestled In Amongst Mature Trees You Will Find This Completely Detached Home. Fully Landscaped With Interlocking &amp; Wrought Iron Accents. The Kitchen Is Adorned With Limestone, Granite &amp; Stainless Steel Appliances. Private Balconies, Open Concept Feel With Grand 2 Story Foyer. Cozy Master Br Includes Huge Ensuite, 2 Way Fireplace And Private Balcony. Finished Basement With Bathroom. Step Amenities &amp; Yonge St. More~ Stainless Steel Fridge, 4 Burner Gas Stove, Professional Hood Range, Tall Kitchen Cabinets, Crown Moldings, Pot Lights, Limestone Floors, Hardwood, Loft, Hunter Douglas Window Coverings, Cac, Cvac, Alarm, Skylight &amp; Much More.""",https://www.realmaster.com/en/toronto-on/1566-mount-pleasant-rd/lawrence-park-north-TRBC5074406?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"1566 Mount Pleasant Rd, Toronto, Ontario, M4N2V3"
1391,99 Mourning Dove Cres | House For Sale,E5105089,for sale,Residential House,,20210204,,,"999,900",4,4,2,2000-2500,E,,,,"Gorgeous Dream Home In High Demand Community, Perfect Layout, Extra Large Interlocking Driveway, Hardwood Flooring, 9' Smooth Ceiling, Through Out Main Floor With Oak Stair Cases, 18' High Ceiling In Family Room, Upgraded Kitchen Eat-In W/Granite Countertop, Backsplash. Custom Closet Organizers In All Upstairs Bedrooms, Nicely Landscaped In Backyard With Interlock, Deck And Shed. Minutes To Go Train &amp; 401, Steps To Ttc. Don't Miss It! *$$$ Spent In Upgrades* S/S Fridge, Gas Stove, Washer, Dryer (Maytag Less Then Year) Built In Dishwasher, All Elf's, Hunter Dog Window Coverings, Garage Door Opener, Central Vacum, Furnace (2016), Roof (2016), Garden Shed &amp; Camera Sec System. Exclude: Bsmt Fridge.""",https://www.realmaster.com/en/toronto-on/99-mourning-dove-cres/malvern-TRBE5105089?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"99 Mourning Dove Cres, Toronto, Ontario, M1B6A9"
1392,184 Goulding Ave | House For Sale,C5062588,for sale,Residential House,,20201210,,,"1,450,000",3,2,1,,N,,,,"Premium 50Ft X 132Ft Bungalow With Endless Potential - Perfect To Move In Now, Invest Or Custom Build Your Home! Comes W/All Architectural Drawings &amp; Permits For Building 4300 Sf Above Grade Home! Features South Facing Yard,3 Large Bedrooms, Finished Basement With One Bedroom, Newer Mechanics, Fully Fenced Yard With Walk-Out From Den!Filled With Natural Light!It's Steps To Ttc,Excellent Schools,Goulding Community Centre&amp;Amenities!Don't Miss It! See 3D! Your Opportunity To Own This Large Lot Surrounded By Multi-Million Dollar Homes! Invest Now (Currently Generates $3,800/M) Or Build Your Custom Home! All Appl!Elfs!I Parks 5 Cars Total!Newer Mechanics!Super Convenient Location!This Is It!""",https://www.realmaster.com/en/toronto-on/184-goulding-ave/newtonbrook-west-TRBC5062588?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"184 Goulding Ave, Toronto, Ontario, M2R2P4"
1393,60 Simpson Ave | House For Sale,E5102817,for sale,Residential House,,20210203,,,"2,799,000",3,4,1,3000-3500,N,,,,"Simply Spectacular In Prime Riverdale, A Back-To-The-Bricks Architect-Designed Renovation &amp; 2-Level Addition By Award-Winning Severn Woods Fine Homes. Featuring Luxury Finishes &amp; Fantastic Flow, This Meticulously Crafted Home Features High Ceilings On All Levels, Gleaming White Oak Floors, Dream Chef's Kitchen With Stainless Steel Appliances, 10' Island, Phenomenal Master Suite With Huge Walk-In Closet, Fab Ensuite. Fully Integrated Smart Home System. This Exceptional Property Was Built To Be A Forever Home. Thoughtful Design, Unique Features. Include: Kitchen Aid Induction Cooktop, French Door Fridge, B/I Oven &amp; Microwave, Miele B/I Dw. Hwt Owned. See Attached For Full List.""",https://www.realmaster.com/en/toronto-on/60-simpson-ave/north-riverdale-TRBE5102817?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"60 Simpson Ave, Toronto, Ontario, M4K 1A2"
1394,878 Brimorton Dr | House For Sale,E5104266,for sale,Residential House,,20210204,,,"790,000",3,2,1,,N,,,,"Quality Built Home On A Spacious Fenced Lot In A Mature Toronto Neighborhood. Public Transit At Front Door. Minutes Walk To Schools, Parks &amp; Shopping. Short Drive To Scarborough Centennial College, Local Hospitals, Hwy 401, And Variety Of Great Amenities. Includes Existing: Fridge, Stove, B/I Dishwasher, Dryer, A/C Unit, Elf's &amp; Window Coverings. Lower Level Side Entrance, If Your Ready To Design Your Own Space, Express Your Creativity, Great Opportunity For Custom Craftsman. Original Owner.""",https://www.realmaster.com/en/toronto-on/878-brimorton-dr/woburn-TRBE5104266?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"878 Brimorton Dr, Toronto, Ontario, M1G2T6"
1395,127 Dorcot Ave | House For Sale,E5104550,for sale,Residential House,,20210204,,,"1,230,000",3,2,4,,S,,,,"Gorgeous Full Brick Bungalow 3+4 Bedrooms, Set On A Large Prem Corner  '50 X 103  Lot...Beautifully Situated Across Thompson Park,.Breathtaking Nature Views All Year Round! ,, Surrounded By Multi-Million Dollar Homes.This Home Boasts A Newly Finished 4 Beds  Bsmt  With Sep Entrance,,New Driveway &amp; Roof(2020), All New Windows.Porcelain Tiles Floors Throughout Bsmt.Close To  Kennedy Subway, Rt, Stc, Hospital,  School's, Hwy 401.Just Steps From Transit &amp; Park.. 3Fridge, 2Stove, Washer, Dryer, Window Covering And All Electric Light  Fixutes,,New Roof (2020)""",https://www.realmaster.com/en/toronto-on/127-dorcot-ave/bendale-TRBE5104550?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=26,"127 Dorcot Ave, Toronto, Ontario, M1P3L1"
1396,25 Bamboo Grve | House For Sale,C4987913,for sale,Residential House,,20201112,,,"2,880,000",4,4,0,,S,,,,"Perfectly Renovated Contemporary Family Home In Most Desirable Location In The Heart Of Denlow. Stunning Sunken Living Rm With Marble Flrs &amp; Floor To Ceiling Stone Fireplace. Dark Hardwood Flrs On Main Flr. Newer Designer Kitchen With Top Of The Line Appliances. Open Concept Family Rm &amp; Lovely Breakfast Area/Solarium With Walk Out To Garden. Renovated Bathrooms With Limestone &amp; Marble. Newer Appliances: Fridge, Gas Stove, Rangehood, Microwave, Dishwasher. Washer, Dryer. Inground Sprinkler System. Schools: Denlow Ps, Windfileds Jr High, York Mills Ci. Steps To Denlow School &amp; Banbury Community Centre.""",https://www.realmaster.com/en/toronto-on/25-bamboo-grve/banbury-don-mills-TRBC4987913?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"25 Bamboo Grve, Toronto, Ontario, M3B2C6"
1397,256 Doris Ave Uph05 | Apartment For Sale,C5100200,for sale,Residential Apartment,20,20210201,,,"778,000",2,2,0,900-999,E,Owned14,Owned,936.54,"Penhouse!!!Breathtaking Unobstructed View In The Heart Of Willowdale East.One Of The Best School Zone (Mckee Ps, Cummer Valley Ms, &amp; Earl Haig). Brand New Kitchen, Brand New Ss Appliances, All New Light Fixtures. Spacious Bedrooms. Master Bedroom With Ensuite. Walking Distance To Subway And Public Transit. Close To Shopping And Services. Utilities Included In Condo Fee. Engineered Hardwood Flooring Throughout The Unit. Includes All Electric Light Fixtures And Stainless Steel Appliances. Aone Locker &amp; One Parking Included""",https://www.realmaster.com/en/toronto-on/256-doris-ave/uph05-willowdale-east-TRBC5100200?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"Uph05 256 Doris Ave, Toronto, Ontario, M2N6X8"
1398,181 Alfred Ave | House For Sale,C5000708,for sale,Residential House,,20201126,,,"2,680,000",4,5,1,,S,,,,"Custom Built Home In The Heart Of Willowdale, Steps To No.1 Ranking Hollywood Public, Earl Haig Ss, Bayview Ms, Claude Watson For The Arts. Sought After South Facing Exposure. Thoroughly Renovated With 9' Ceiling On Main Fl, 2 Big Skylights, Hardwood Floor Through Out, New Painting, Granite Top In Kitchen, 2 Bedrooms With Ensuite Bath. Crown Molding, Finished Walk Out Basement To Sunny Backyard With Bedroom &amp; Bathroom &amp; Above Ground Windows, Existing Appliances, Elfs &amp; Window Coverings. 3-Yr Hrv System, Cac, Brand New Roof (Sept, 2020). Lawn Sprinkling System. Security Camera System ($7000 In Purchase Value) With 20 Security Sensors.""",https://www.realmaster.com/en/toronto-on/181-alfred-ave/willowdale-east-TRBC5000708?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"181 Alfred Ave, Toronto, Ontario, M2N3J3"
1399,252 Newton Dr | House For Sale,C5101835,for sale,Residential House,,20210202,,,"3,280,000",4,7,2,3500-5000,N,,,,"One-Of-A-Kind Brand Custom Built Nested In The Heart Of North York! Beautiful Lay Out,Expertly Crafted&amp;Lavishly Spent! 5900 Sqft Of Luxury Living, Chef Inspired Kitchen W/Top Of Line Appliances+Gas Cooktop+Island With Breakfast Area, Timeless &amp; Elegant Natural Stone Ext. Extensive Millwork T/O. Marble Flrs. Full Panelled Wall,Layerd Moulding.Priv. Mbdr Boasts Lux 6Pc Ens &amp; Walk-In.4 Large Ensuit At 2nd Level. Walk-Up L/L, Wet Bar W/ Wine Rm. S/S Appliances, Pantry W/Stove, Cameras, Coffered Ceiling, 2 Gas Fireplaces, 2 Skylights, Garage To The Main Floor, Lights Fixture, High Ceiling At Main And Second Floor.""",https://www.realmaster.com/en/toronto-on/252-newton-dr/newtonbrook-east-TRBC5101835?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"252 Newton Dr, Toronto, Ontario, M2M2P4"
1400,31 Marlbank Rd | House For Sale,E5105375,for sale,Residential House,,20210205,,,"899,900",4,3,0,,E,,,,"**Must See**This 50-Ft Lot Backsplit Sweet Home Just Renovated From Top To Bottom With Luxury Design!!!  Generous Main Floor Living Space W/Cathedral Ceilings &amp; Huge Picture Window. Incredible Lower-Level Studio With 7'3 Ceilings. Private &amp; Quiet Backyard W/Lush Lawn Backing Onto Schoolyard. Walk To Lynngate Park &amp; Scarden Park . Close To All Amenities.**Dont Missed This One!!** All Elfs, All Window Coverings, Fotile Range Hood, S/S Stove, S/S Fridge, Garage Remote And Keys.""",https://www.realmaster.com/en/toronto-on/31-marlbank-rd/tam-oshanter-sullivan-TRBE5105375?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"31 Marlbank Rd, Toronto, Ontario, M1T1Y6"
1401,1055 Bay St 2207 | Apartment For Sale,C5094094,for sale,Residential Apartment,21,20210125,,,"649,900",1,1,1,700-799,Sw,Owned48,Owned,628.47,"Unobstructed South West View, Bright 1+1 Bedroom Condo At The Prestigious Polo Club1. Large Master Bedrm And Den Converted To 2nd Bedrm.  Spacious &amp; Well Maintained Suite With Parking, Locker. Elegant Building In The Heart Of Downtown. Minutes To U Of T, Yorkville Shops &amp; Restaurants, Ttc. 24 Hour Concierge Provides Superb Service. Amenities Include Gym, Squash Courts, Indoor Hot Tub, Party Room, Rooftop Garden With Magnificent City View, Visitor Parking. Fridge , Stove, Dishwasher, Stacked Washer &amp; Dryer, All Elfs, Broadloom Where Laid. One Parking &amp; One Locker, All Utilities Included.""",https://www.realmaster.com/en/toronto-on/1055-bay-st/2207-bay-street-corridor-TRBC5094094?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"2207 1055 Bay St, Toronto, Ontario, M5S3A3"
1402,560 King St W 621 | Apartment For Sale,C5093998,for sale,Residential Apartment,6,20210125,,,"599,900",1,1,0,500-599,S,None,Owned,436.44,"Welcome To This One Bedroom Corner Loft At The Fashion House In The Heart Of King West's Entertainment District. Featuring South Facing Views From Your Own Private Balcony. This Corner Loft Features 9' Ceilings, Wood Flooring Throughout &amp; Beautifully Designed Kitchen. Building Amenities Include 24 Hr Concierge, Fitness Rm, Party Rm, Rooftop Oasis W/Infinity Pool &amp; Breathtaking City &amp; Cn Tower Views. Quick Access To Top Restaurants Entertainment &amp; Ttc. Stainless Steel Fridge, Stove, Cooktop, Dishwasher, Microwave, Stacked Washer/Dryer. All Electrical Light Fixtures. Includes Locker.""",https://www.realmaster.com/en/toronto-on/560-king-st-w/621-waterfront-communities-c1-TRBC5093998?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"621 560 King St W, Toronto, Ontario, M5V0L5"
1403,505 Richmond St W 1313 | Apartment For Sale,C5093978,for sale,Residential Apartment,13,20210125,,,"1,875,000",2,2,1,1200-1399,S,None,Owned,602,"Stunning South Facing 2B+D Split Bedroom On Ph Level. Suite In King West. 10' Ceilings! Massive W/I Closet In Master. Separate Dinning Area. Large Den Open Terrace With Gas Line. 13-Storey Bldg Designed By Diamond &amp; Schmitt W/ Lobby &amp; Amenities By Cecconi Simone. Bldg Integrates Fully-Equipped Ymca. Original 1932 Great Hall Which Will Be Toronto's 1st European Food Hall W/ Direct Access To Park. Upgrades Incld: Hardwood Flrs, Miele Applc, Gas Cooktop, Lutron Blinds +++ 10' Smooth Ceiling W/ Potlights. Integrated Appliances &amp; Open/Closed Cabinets In Various Cabinetry &amp; Countertop Finishes. Industrial Pantries, Frameless Glass Shower""",https://www.realmaster.com/en/toronto-on/505-richmond-st-w/1313-waterfront-communities-c1-TRBC5093978?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"1313 505 Richmond St W, Toronto, Ontario, M5V1Y3"
1404,505 Richmond St W 1127 | Apartment For Sale,C5093945,for sale,Residential Apartment,11,20210125,,,"597,000",1,1,0,0-499,S,None,Owned,296,"Open/Functional 1 Bedroom Layout With Ample Closet Space. 1 Locker Included! Stunning South Views Overlooking St. Andrews Playground In King West. 13-Storey Bldg Designed By Diamond &amp; Schmitt W/ Lobby &amp; Amenities By Cecconi Simone. Historically Designated 1932 Art Deco Facade, Original 1932 Great Hall Which Will Be Toronto's 1st European Food Hall W/ Direct Access South Facing Park. Steps To King/Queen West W/ Restaurants, Bars &amp; Shopping. Upgrade,9' Smooth Ceiling W/ Potlights. Integrated Appliances &amp; Open/Closed Cabinets In Various Cabinetry &amp; Countertop Finishes. Industrial Pantries, Frameless Glass Shower Enclosures, Roll-Out Vanity Drawers &amp; Medicine Cabinets As Per Plan""",https://www.realmaster.com/en/toronto-on/505-richmond-st-w/1127-waterfront-communities-c1-TRBC5093945?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"1127 505 Richmond St W, Toronto, Ontario, M5V1Y3"
1405,297 College St #803 | Apartment For Sale,C5093781,for sale,Residential Apartment,6,20210125,,,"999,900",3,2,0,1000-1199,E,Owned3,Owned,841.85,"*Location-Location-Location*Bright &amp; Spacious 3 Bdrm Corner Unit At Demanding Dt Core*Include Parking &amp; Locker*Modern Open Concept Design*2 Washrooms*Quartz Countertop &amp; Breakfast Bar In Kitchen*Ensuite Master Bdrm With Walk-In Closet*Prime Location Steps To Chinatown, U Of T, Kensington Market, Art Gallery &amp; Ttc Etc* Resturautns, Groceries, Retails, Church, Library At Doorsteps* Buiding Access To Gym,24H Concereige &amp; All Other Amenities Elfs, Window Coverings, Fridge, Washer, Dryer, B/I(Cook Top, Oven, Microwave)""",https://www.realmaster.com/en/toronto-on/297-college-st/803-kensington-chinatown-TRBC5093781?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"#803 297 College St, Toronto, Ontario, M5T1S2"
1406,300 Bloor St E 2807 | Apartment For Sale,C5093641,for sale,Residential Apartment,23,20210125,,,"1,139,000",2,2,0,1000-1199,Sw,Owned44,Owned,848.56,"The Perfect Urban Oasis! Positioned On An Upper Flr W/ Sw Views Of The City &amp; Glimpses Of The Lake. This Spacious And Versatile Suite Boasts A Large Entertaining Space W/Elec Fp, Large Windows, And W/O To The Sunny Balcony. The Renovated Kit Features A Breakfast Bar &amp; Stainless Steel App. Both Baths Have Been Recently Updated W/The Master Offering A Heated Flr And Oversized W/In Shower. The 2nd Bedroom Could Also Be A Great Office With 2nd W/O To The Balcony. The Bellagio Boasts Superb Amenities: Indoor Pool, Party Rm, Guest Suites &amp; Parking, Gym &amp; 24Hr Conc. Steps To 2 Subway Lines, Yorkville Boutiques &amp; Food Emporiums! See Sch B For Incls Low Mntc Fees! Oversized Locker + Conv Parking On P1.""",https://www.realmaster.com/en/toronto-on/300-bloor-st-e/2807-rosedale-moore-park-TRBC5093641?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"2807 300 Bloor St E, Toronto, Ontario, M4W3Y2"
1407,70 Roehampton Ave 1213 | Apartment For Sale,C5093605,for sale,Residential Apartment,12,20210125,,,"899,000",2,2,0,900-999,E,Owned,None,539,"The Republic' Luxury Tridel Award-Winning 'Green' Building. All Brand Newly Upgraded, Brand New Laminate Flooring, Freshly Painted Walls. Exceptionally Designed 2 Br+2 Full Bath Suite. Apprx 965 Sf Split Open Layout. 9 Ft Ceilings, Floor To Ceiling Windows, Spacious Rooms, Large Balcony! Steps To North Toronto Collegiate, Subway &amp; Upscale Shopping Centre. State Of The Art Amenities: Swimming Pool, Movie Theater, Exercise Rm W/Steam&amp; Dry Saunas, Party Rm W/Kit Refrigerator, Dishwasher, Stove, Microwave, Washer/Dryer, Existing Window Coverings, Light Fixtures. Five Star Building Amenities. Wonderful Concierge Staff &amp; Building Management. 1 Underground Parking Spot.""",https://www.realmaster.com/en/toronto-on/70-roehampton-ave/1213-mount-pleasant-west-TRBC5093605?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"1213 70 Roehampton Ave, Toronto, Ontario, M4P1R2"
1408,188 Eglinton Ave E Ph05 | Apartment For Sale,C5093589,for sale,Residential Apartment,8,20210124,,,"799,000",1,1,1,900-999,Ne,Rental,Ensuite,1008.59,"Soaring 11' Ceilings, Wall To Wall -Floor To Ceiling Windows, Totally Renovated!! Stunning 980 Sq.Ft. Condo With Tons Of Low Voltage Lighting, Fabulous Rooftop Rec Centre, Bbqs, Golf Batting Cage, Party Room &amp; Gym. Steps To Yonge/Eglinton Subway, Trendy Restaurants &amp; Bars, Lcbo, Loblaws, Lrt At Your Door, Fridge, Wall Oven, Cooktop, Hood Fan, Micro, Whirlpool Stacked Washer &amp; Dryer, Custom Weaver Roller Blinds, Tons Of Built-Ins And Closet Organizers Plus...All Furniture On Schedule Attached Included""",https://www.realmaster.com/en/toronto-on/188-eglinton-ave-e/ph05-mount-pleasant-west-TRBC5093589?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"Ph05 188 Eglinton Ave E, Toronto, Ontario, M4P2X7"
1409,1 Balmoral Ave 809 | Apartment For Sale,C5093577,for sale,Residential Apartment,8,20210125,,,"2,699,000",2,3,1,2000-2249,Sw,Owned#14Owned#15,Exclusive,1866.03,"Rarely Available Sub-Penthouse Terraced Suite. One Balmoral Is One Of Toronto's Most Coveted Bldg By Diamante Developments. Sub-Penthouse #809 Offers A Rare+Most Unique Terrace(15.6X30 Feet).Offering Post-Card Perfect S/W &amp; North Views.And There Are 2 Additional Balcony's.This Suite Offers 9Ft Ceilings,Boasting 2070S.F. 2 Bdrm Split Plan,Oversized Den W/Pocket Docks +W-Out.Grand Open Concept Principal Rms W/A Chef's Kitchen. Floor Plan Attached. Stainless Steel Fridge/Freezer,B/I Dishwasher,Stove, B/I Microwave,Extensive Use Of Pot Lights,Hardwood Floors,Broadloom Where Laid,All B/I's Where Present,Customized Blinds Where Present.Other Is Terrace.Locker Is A Separate Oversized Rm.""",https://www.realmaster.com/en/toronto-on/1-balmoral-ave/809-yonge-st-clair-TRBC5093577?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"809 1 Balmoral Ave, Toronto, Ontario, M4V3B9"
1410,650 Sheppard Ave E Ph15 | Apartment For Sale,C5093470,for sale,Residential Apartment,7,20210125,,,"695,000",1,2,1,900-1099,Nw,Owned,Owned,796.9,"One Of A Kind 2 Story Penthouse Loft At St. Gabriel Terraces By Shane Baghai. 940 Sqf + Two Oversize Private Terraces. Open To Above Dining Area. Hardwood Floors Throughout, Granite Counters, Backsplash, Stainless Steel Appliances, Designer Cabinetry And More. Hotel Like Concierge Services, Expansive Exercise Room. Underground Parking. Steps To Bayview Village Shopping Centre &amp; Subway. S/S Kitchenaid Fridge, Stove, Dishwasher, Microwave, Stacked Washer/Dryer,All Window Coverings. All Light Fixtures. Bbq Outlet In Terrace""",https://www.realmaster.com/en/toronto-on/650-sheppard-ave-e/ph15-bayview-village-TRBC5093470?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"Ph15 650 Sheppard Ave E, Toronto, Ontario, M2K1B7"
1411,80 John St 1203 | Apartment For Sale,C5093311,for sale,Residential Apartment,8,20210125,,,"969,500",2,2,0,1000-1199,Sw,Owned,Owned,1022.29,"South Facing Suite At Festival Tower! Fantastic Location In The Heart Of The Entertainment District, Atop Tiff Bell Lightbox! A Few Steps To A Wide Array Of Restaurants, Shops, Theatre, And Ttc At Your Doorstep. 100% Walk Score! Unparalleled 5 Star Hotel Inspired Amenities Include: Indoor Pool, Whirlpool, Waterfall, His/Hers Saunas, Sundeck &amp; Rooftop Terrace, Fitness Centre, Sports Lounge, 24 Hr Concierge &amp; A 55-Seat Cinema! Designer Kitchen With Granite Countertop And S/S Miele Appliance Package: Fridge, Stove, Oven, Microwave, Dishwasher, And Washer/Dryer. All Window Coverings &amp; Elfs. Includes One Parking &amp; One Locker!""",https://www.realmaster.com/en/toronto-on/80-john-st/1203-waterfront-communities-c1-TRBC5093311?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=82,"1203 80 John St, Toronto, Ontario, M5V 3X4"
